snapshot_id,snapshot_date,snapshot_time,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Number of Patients In department >= 4 Hours,Total Number of Patients in the Department,Number of Patients in Resus,Number of Patients Registered in Last 60 Minutes,Number of Patients Waiting Triage,Number of Patients Waiting to be Seen (ED),Number of Patients Waiting to be Seen (Medical),Number of Patients Waiting to be Seen (Surgery),Number of Patients > 3 Hours,Number of Patients Waiting a Bed,Number of Patients Left Department in Last 60 Minutes,Free_beds,Breach_in_next_timeslot
673376,22/04/2018,14:05:52,0,0,0,0,0,0,1,0,31,2,12,2,8,1,0,0,3,15,46,0
673419,22/04/2018,16:02:29,0,0,0,0,0,0,1,0,28,3,9,3,2,0,0,2,4,10,52,0
673465,22/04/2018,18:02:03,0,0,0,0,0,0,1,0,38,2,15,6,11,0,0,5,5,13,51,1
673512,22/04/2018,20:01:02,0,0,0,0,0,0,1,1,33,3,10,2,5,0,0,4,5,16,46,1
673547,22/04/2018,22:03:37,0,0,0,0,0,0,1,1,27,1,10,2,5,0,0,5,5,16,40,1
673582,23/04/2018,00:03:37,1,0,0,0,0,0,0,1,24,0,9,0,8,1,0,4,3,0,33,1
673623,23/04/2018,02:01:18,1,0,0,0,0,0,0,1,21,1,6,0,10,0,0,2,1,1,30,1
673703,23/04/2018,04:03:51,1,0,0,0,0,0,0,4,20,2,4,0,9,0,0,6,0,3,24,1
673744,23/04/2018,06:04:37,1,0,0,0,0,0,0,2,17,1,5,0,9,0,0,4,3,6,23,0
673770,23/04/2018,08:07:27,1,0,0,0,0,0,0,0,13,0,3,0,6,1,0,1,1,7,19,0
673799,23/04/2018,10:04:04,1,0,0,0,0,0,0,0,17,1,9,1,0,0,0,3,4,12,19,0
673819,23/04/2018,12:01:58,1,0,0,0,0,0,0,0,28,1,14,4,3,0,0,1,3,9,23,0
673878,23/04/2018,16:02:57,1,0,0,0,0,0,0,0,41,3,8,3,5,3,0,8,8,10,34,1
673926,23/04/2018,18:04:15,1,0,0,0,0,0,0,4,38,1,14,2,11,1,0,8,9,13,32,1
673964,23/04/2018,20:01:13,1,0,0,0,0,0,0,2,39,1,12,4,14,0,0,4,5,14,31,1
674001,23/04/2018,22:02:59,1,0,0,0,0,0,0,3,40,2,11,0,16,0,0,11,7,10,27,1
674040,24/04/2018,00:01:16,0,1,0,0,0,0,0,8,35,2,3,1,9,2,0,13,7,0,18,1
674185,24/04/2018,06:02:33,0,1,0,0,0,0,0,11,21,1,3,1,0,1,0,14,8,2,10,1
674240,24/04/2018,08:05:41,0,1,0,0,0,0,0,12,25,1,6,3,1,1,0,16,8,3,8,1
674264,24/04/2018,10:04:21,0,1,0,0,0,0,0,15,26,2,6,1,0,0,0,15,13,9,12,1
674335,24/04/2018,14:01:14,0,1,0,0,0,0,0,8,38,3,8,0,6,2,0,11,10,11,30,1
674383,24/04/2018,16:02:19,0,1,0,0,0,0,0,4,31,3,9,0,3,1,0,8,8,17,40,1
674430,24/04/2018,18:02:00,0,1,0,0,0,0,0,3,28,3,11,1,3,1,0,8,7,13,47,1
674479,24/04/2018,20:06:03,0,1,0,0,0,0,0,5,39,3,15,1,6,1,2,10,10,11,55,1
674503,24/04/2018,22:08:13,0,1,0,0,0,0,0,5,35,3,11,0,11,0,1,10,8,15,46,1
674544,25/04/2018,00:03:10,0,0,1,0,0,0,0,3,23,4,3,0,3,0,0,7,7,0,41,1
674581,25/04/2018,02:02:47,0,0,1,0,0,0,0,2,17,2,5,0,1,0,0,6,8,1,35,1
674638,25/04/2018,04:05:37,0,0,1,0,0,0,0,3,11,3,1,0,0,0,0,5,6,3,27,1
674725,25/04/2018,06:04:31,0,0,1,0,0,0,0,4,14,2,6,0,0,0,0,5,5,1,24,1
674778,25/04/2018,08:03:51,0,0,1,0,0,0,0,3,19,3,7,1,2,0,0,5,7,1,23,1
674836,25/04/2018,12:01:06,0,0,1,0,0,0,0,8,45,3,12,2,11,0,0,12,8,8,28,1
674881,25/04/2018,14:01:06,0,0,1,0,0,0,0,7,42,3,13,9,6,5,0,12,13,18,30,1
674930,25/04/2018,16:01:07,0,0,1,0,0,0,0,4,40,2,6,2,11,1,1,11,9,7,41,1
674977,25/04/2018,18:01:02,0,0,1,0,0,0,0,9,48,4,13,4,10,2,1,18,11,6,43,1
675026,25/04/2018,20:05:39,0,0,1,0,0,0,0,5,54,2,15,8,15,2,0,13,9,12,37,1
675058,25/04/2018,22:02:14,0,0,1,0,0,0,0,10,57,4,13,7,17,3,0,21,9,10,32,1
675098,26/04/2018,00:04:15,0,0,0,1,0,0,0,15,49,1,3,0,19,0,1,23,7,0,23,1
675165,26/04/2018,06:08:18,0,0,0,1,0,0,0,14,19,0,2,0,0,0,0,16,14,0,9,1
675198,26/04/2018,08:03:08,0,0,0,1,0,0,0,13,21,1,4,1,1,1,0,13,13,4,8,1
675256,26/04/2018,10:08:46,0,0,0,1,0,0,0,8,23,0,11,0,1,1,0,9,10,4,14,1
675285,26/04/2018,12:00:52,0,0,0,1,0,0,0,2,27,1,9,2,6,0,0,3,5,11,13,1
675319,26/04/2018,14:09:53,0,0,0,1,0,0,0,2,37,2,13,6,6,1,3,6,8,10,19,1
675360,26/04/2018,16:01:42,0,0,0,1,0,0,0,2,39,0,16,3,10,0,3,9,10,9,31,1
675409,26/04/2018,18:01:55,0,0,0,1,0,0,0,1,29,0,13,4,7,1,1,4,5,12,36,1
675459,26/04/2018,20:02:01,0,0,0,1,0,0,0,1,28,0,10,2,6,0,0,3,6,11,48,0
675485,26/04/2018,22:03:50,0,0,0,1,0,0,0,0,29,0,9,1,10,0,0,2,3,11,41,0
675522,27/04/2018,00:02:54,0,0,0,0,1,0,0,0,28,0,4,0,9,0,2,5,5,0,31,0
675559,27/04/2018,04:09:24,0,0,0,0,1,0,0,0,8,0,3,1,1,0,0,2,0,2,18,0
675614,27/04/2018,06:08:53,0,0,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,3,18,0
675652,27/04/2018,08:02:53,0,0,0,0,1,0,0,0,10,0,7,0,5,0,1,1,0,4,18,0
675704,27/04/2018,10:01:11,0,0,0,0,1,0,0,0,20,1,8,0,6,0,0,0,4,7,19,0
675755,27/04/2018,12:01:02,0,0,0,0,1,0,0,0,28,1,10,1,8,0,1,2,6,12,22,0
675776,27/04/2018,14:01:37,0,0,0,0,1,0,0,0,30,3,13,3,7,1,0,5,8,13,28,1
675823,27/04/2018,16:03:33,0,0,0,0,1,0,0,4,36,3,13,2,8,2,1,8,6,14,33,1
675870,27/04/2018,18:00:49,0,0,0,0,1,0,0,6,37,2,15,4,5,2,3,9,9,5,48,1
675920,27/04/2018,20:02:01,0,0,0,0,1,0,0,6,32,3,8,0,0,1,1,7,9,13,53,1
675951,27/04/2018,22:04:27,0,0,0,0,1,0,0,4,32,3,8,3,6,2,0,8,9,10,42,1
675999,28/04/2018,00:04:20,0,0,0,0,0,1,0,3,30,2,9,1,9,1,0,8,10,0,37,1
676027,28/04/2018,02:02:18,0,0,0,0,0,1,0,1,21,1,3,0,6,1,1,4,4,0,28,1
676084,28/04/2018,04:02:02,0,0,0,0,0,1,0,1,15,0,6,0,4,1,0,6,4,3,26,1
676177,28/04/2018,06:01:48,0,0,0,0,0,1,0,1,14,0,5,0,5,0,0,2,2,7,24,1
676233,28/04/2018,08:03:08,0,0,0,0,0,1,0,1,19,2,5,0,5,1,0,5,6,2,23,1
676307,28/04/2018,12:01:10,0,0,0,0,0,1,0,2,30,0,9,2,8,0,0,5,8,11,20,1
676355,28/04/2018,14:01:58,0,0,0,0,0,1,0,7,43,2,17,2,11,2,0,11,12,9,23,1
676404,28/04/2018,16:01:29,0,0,0,0,0,1,0,7,45,4,16,7,5,0,1,14,10,20,35,1
676453,28/04/2018,18:01:03,0,0,0,0,0,1,0,11,49,3,11,1,12,0,0,19,12,14,38,1
676501,28/04/2018,20:05:01,0,0,0,0,0,1,0,7,41,2,11,0,11,0,0,12,10,12,36,1
676550,29/04/2018,00:03:10,0,0,0,0,0,0,1,10,45,3,13,1,10,3,0,20,14,0,31,1
676590,29/04/2018,02:03:30,0,0,0,0,0,0,1,10,30,1,5,0,7,2,0,11,13,0,23,1
676640,29/04/2018,04:00:44,0,0,0,0,0,0,1,12,23,2,3,0,5,2,0,14,9,4,20,1
676717,29/04/2018,06:08:54,0,0,0,0,0,0,1,7,20,1,6,0,0,0,0,8,8,2,16,1
676757,29/04/2018,08:08:13,0,0,0,0,0,0,1,8,22,2,5,0,0,1,0,9,8,1,14,1
676773,29/04/2018,10:01:51,0,0,0,0,0,0,1,11,28,2,10,4,3,0,0,11,8,2,14,1
676816,29/04/2018,12:01:59,0,0,0,0,0,0,1,8,40,2,14,4,5,0,0,10,12,7,14,1
676864,29/04/2018,14:01:57,0,0,0,0,0,0,1,7,42,4,14,6,9,0,0,11,11,11,20,1
676913,29/04/2018,16:01:05,0,0,0,0,0,0,1,12,38,3,4,4,4,0,0,18,16,10,24,1
676962,29/04/2018,18:01:17,0,0,0,0,0,0,1,11,36,3,12,1,6,1,0,13,15,10,28,1
677009,29/04/2018,20:05:34,0,0,0,0,0,0,1,9,31,2,8,0,4,0,0,14,15,10,29,1
677053,29/04/2018,22:01:22,0,0,0,0,0,0,1,8,32,2,11,2,4,0,1,10,13,15,23,1
677103,30/04/2018,00:00:56,1,0,0,0,0,0,0,12,27,2,4,0,2,1,1,14,14,0,20,1
677151,30/04/2018,02:04:41,1,0,0,0,0,0,0,10,20,0,4,0,0,1,0,11,9,2,18,1
677228,30/04/2018,04:01:01,1,0,0,0,0,0,0,10,21,0,4,0,2,1,0,12,9,4,16,1
677318,30/04/2018,06:01:46,1,0,0,0,0,0,0,9,19,0,3,0,2,1,0,10,11,3,13,1
677413,30/04/2018,12:02:27,1,0,0,0,0,0,0,10,35,3,14,3,6,2,0,12,12,7,17,1
677462,30/04/2018,14:01:12,1,0,0,0,0,0,0,8,47,1,13,3,12,2,1,11,9,11,24,1
677511,30/04/2018,16:01:04,1,0,0,0,0,0,0,7,43,3,14,5,8,2,0,11,6,20,25,1
677560,30/04/2018,18:01:49,1,0,0,0,0,0,0,3,38,3,15,4,9,1,0,10,7,16,36,1
677610,30/04/2018,20:05:10,1,0,0,0,0,0,0,8,44,2,16,0,9,1,1,12,9,9,53,1
677642,30/04/2018,22:01:46,1,0,0,0,0,0,0,6,45,3,16,3,14,0,0,12,9,16,39,1
677692,01/05/2018,00:04:37,0,1,0,0,0,0,0,8,39,4,6,0,11,0,1,15,10,0,29,1
677752,01/05/2018,04:02:47,0,1,0,0,0,0,0,8,25,2,3,0,7,0,0,13,8,0,18,1
677808,01/05/2018,06:06:07,0,1,0,0,0,0,0,13,25,3,4,0,3,0,0,15,12,3,15,1
677867,01/05/2018,08:05:41,0,1,0,0,0,0,0,15,25,2,2,0,4,0,0,17,15,3,13,1
677910,01/05/2018,10:01:46,0,1,0,0,0,0,0,12,30,3,9,0,3,0,0,15,13,11,16,1
677953,01/05/2018,12:00:49,0,1,0,0,0,0,0,11,39,2,10,4,0,0,1,17,13,4,20,1
678001,01/05/2018,14:02:18,0,1,0,0,0,0,0,10,33,1,9,1,3,1,2,14,11,7,25,1
678051,01/05/2018,16:01:13,0,1,0,0,0,0,0,4,28,1,9,0,7,0,0,7,5,11,29,1
678098,01/05/2018,18:01:41,0,1,0,0,0,0,0,2,25,0,9,2,2,1,0,5,7,8,44,1
678146,01/05/2018,20:01:21,0,1,0,0,0,0,0,1,35,1,20,9,4,3,1,2,7,17,45,1
678180,01/05/2018,22:02:06,0,1,0,0,0,0,0,1,38,3,5,4,5,3,1,6,8,12,40,1
678226,02/05/2018,00:06:20,0,0,1,0,0,0,0,8,33,2,3,0,6,3,1,17,6,0,32,1
678244,02/05/2018,02:08:28,0,0,1,0,0,0,0,14,35,2,5,0,7,2,1,22,9,1,29,1
678304,02/05/2018,04:07:04,0,0,1,0,0,0,0,15,30,3,4,0,5,2,0,19,7,1,23,1
678377,02/05/2018,06:03:07,0,0,1,0,0,0,0,12,21,2,3,0,2,1,0,13,8,2,20,1
678427,02/05/2018,08:01:03,0,0,1,0,0,0,0,12,21,3,3,0,4,1,0,13,15,1,18,1
678471,02/05/2018,10:05:13,0,0,1,0,0,0,0,11,24,3,10,1,2,0,0,12,10,4,20,1
678517,02/05/2018,12:00:56,0,0,1,0,0,0,0,7,24,4,11,0,4,1,2,9,13,9,30,1
678564,02/05/2018,14:01:32,0,0,1,0,0,0,0,4,31,2,17,3,5,0,2,5,8,8,30,1
678614,02/05/2018,16:03:25,0,0,1,0,0,0,0,1,37,1,11,3,6,1,2,4,8,6,48,1
678662,02/05/2018,18:01:56,0,0,1,0,0,0,0,1,34,1,15,4,5,1,1,6,8,12,55,1
678712,02/05/2018,20:04:51,0,0,1,0,0,0,0,1,35,2,9,0,10,1,1,3,3,10,55,1
678747,02/05/2018,22:04:23,0,0,1,0,0,0,0,3,32,4,6,0,12,0,0,8,5,15,47,1
678784,03/05/2018,00:06:34,0,0,0,1,0,0,0,4,25,2,7,0,8,0,0,11,8,0,35,1
678799,03/05/2018,02:03:39,0,0,0,1,0,0,0,8,18,1,4,0,3,0,0,9,9,2,28,1
678837,03/05/2018,04:02:52,0,0,0,1,0,0,0,2,13,2,4,0,2,0,0,4,4,0,24,0
678901,03/05/2018,06:03:22,0,0,0,1,0,0,0,0,10,3,2,0,0,0,0,4,6,3,20,1
678960,03/05/2018,08:01:55,0,0,0,1,0,0,0,2,10,0,3,0,1,0,0,5,4,2,16,1
679003,03/05/2018,12:03:17,0,0,0,1,0,0,0,1,25,2,12,0,9,0,1,1,5,9,16,0
679043,03/05/2018,14:01:57,0,0,0,1,0,0,0,0,36,4,18,5,11,0,1,4,7,8,30,1
679092,03/05/2018,16:01:31,0,0,0,1,0,0,0,1,30,1,7,0,4,1,1,3,10,9,46,1
679142,03/05/2018,18:01:25,0,0,0,1,0,0,0,2,29,3,10,1,6,1,1,6,9,11,60,0
679191,03/05/2018,20:03:48,0,0,0,1,0,0,0,0,39,3,18,0,10,1,0,3,7,10,59,1
679218,03/05/2018,22:01:16,0,0,0,1,0,0,0,2,35,1,7,0,13,0,0,7,5,11,54,1
679265,04/05/2018,00:08:32,0,0,0,0,1,0,0,1,19,0,6,1,2,0,0,5,3,0,46,0
679288,04/05/2018,02:04:25,0,0,0,0,1,0,0,0,12,0,4,0,2,0,0,0,2,0,38,0
679371,04/05/2018,04:06:13,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,1,3,33,0
679420,04/05/2018,06:02:42,0,0,0,0,1,0,0,0,3,0,3,0,1,0,0,0,0,2,33,0
679465,04/05/2018,08:04:59,0,0,0,0,1,0,0,0,5,0,4,1,2,0,0,0,1,3,30,0
679530,04/05/2018,12:01:00,0,0,0,0,1,0,0,0,30,1,16,6,8,0,0,0,3,10,38,0
679578,04/05/2018,14:01:14,0,0,0,0,1,0,0,0,38,2,14,2,12,2,0,1,5,13,42,0
679628,04/05/2018,16:01:44,0,0,0,0,1,0,0,0,36,3,14,1,5,3,0,7,8,18,47,0
679672,04/05/2018,18:00:56,0,0,0,0,1,0,0,0,30,4,10,0,6,4,0,4,7,11,57,1
679722,04/05/2018,20:01:16,0,0,0,0,1,0,0,3,25,2,8,0,4,1,0,7,8,8,60,1
679751,04/05/2018,22:03:56,0,0,0,0,1,0,0,2,25,2,10,0,8,1,0,5,5,11,49,1
679791,05/05/2018,00:01:52,0,0,0,0,0,1,0,1,29,1,10,0,12,1,1,5,5,0,41,1
679811,05/05/2018,02:06:50,0,0,0,0,0,1,0,1,20,2,2,0,3,0,1,6,6,0,34,0
679860,05/05/2018,04:06:08,0,0,0,0,0,1,0,0,9,0,1,0,2,0,0,2,4,3,29,1
679928,05/05/2018,06:08:01,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,3,3,4,24,1
680045,05/05/2018,12:02:21,0,0,0,0,0,1,0,1,30,2,8,1,11,0,0,6,2,6,19,0
680091,05/05/2018,14:01:15,0,0,0,0,0,1,0,0,30,4,10,4,10,0,0,6,2,8,25,1
680140,05/05/2018,16:02:04,0,0,0,0,0,1,0,1,31,3,12,4,7,0,0,6,4,10,37,0
680187,05/05/2018,18:01:13,0,0,0,0,0,1,0,0,29,2,15,2,8,0,0,1,2,8,42,0
680237,05/05/2018,20:01:17,0,0,0,0,0,1,0,0,24,1,7,0,4,0,0,0,4,10,39,0
680261,05/05/2018,22:04:17,0,0,0,0,0,1,0,0,31,3,15,2,12,0,0,1,2,9,30,1
680292,06/05/2018,00:03:58,0,0,0,0,0,0,1,1,32,3,10,1,7,0,0,4,7,0,26,1
680319,06/05/2018,02:07:28,0,0,0,0,0,0,1,7,32,2,8,2,12,0,0,13,8,1,24,1
680371,06/05/2018,04:03:32,0,0,0,0,0,0,1,7,29,2,6,0,10,0,0,11,2,1,17,1
680456,06/05/2018,06:03:42,0,0,0,0,0,0,1,11,27,0,3,0,7,0,0,17,4,5,15,1
680480,06/05/2018,08:20:37,0,0,0,0,0,0,1,16,31,2,10,0,2,1,0,16,9,3,13,1
680522,06/05/2018,12:02:39,0,0,0,0,0,0,1,3,32,2,7,2,8,0,0,6,5,9,15,1
680567,06/05/2018,14:01:10,0,0,0,0,0,0,1,7,37,2,11,3,7,0,0,14,7,8,24,1
680616,06/05/2018,16:04:40,0,0,0,0,0,0,1,4,38,1,11,0,11,0,2,8,7,11,31,1
680664,06/05/2018,18:01:33,0,0,0,0,0,0,1,2,35,0,10,4,10,0,0,8,5,14,31,1
680714,06/05/2018,20:06:40,0,0,0,0,0,0,1,2,39,1,11,3,17,0,0,9,4,13,29,1
680758,06/05/2018,22:01:26,0,0,0,0,0,0,1,4,42,0,10,0,20,2,1,11,6,11,44,1
680807,07/05/2018,00:02:06,1,0,0,0,0,0,0,8,38,0,8,0,13,0,0,15,9,0,44,1
680850,07/05/2018,02:05:55,1,0,0,0,0,0,0,8,30,0,5,0,8,0,0,13,10,0,45,1
680913,07/05/2018,04:02:28,1,0,0,0,0,0,0,12,29,1,4,0,6,0,0,19,12,0,40,1
681088,07/05/2018,12:02:06,1,0,0,0,0,0,0,12,42,2,7,7,3,2,0,16,15,11,42,1
681124,07/05/2018,14:01:45,1,0,0,0,0,0,0,8,50,1,15,3,10,4,1,16,10,6,42,1
681172,07/05/2018,16:02:12,1,0,0,0,0,0,0,12,54,2,12,2,17,2,1,22,12,5,45,1
681218,07/05/2018,18:01:51,1,0,0,0,0,0,0,8,51,3,12,1,22,2,0,14,7,17,39,1
681267,07/05/2018,20:03:20,1,0,0,0,0,0,0,11,56,2,11,0,23,1,0,22,9,14,39,1
681284,07/05/2018,22:01:23,1,0,0,0,0,0,0,18,57,2,11,4,24,2,0,29,6,8,36,1
681321,08/05/2018,00:02:15,0,1,0,0,0,0,0,15,44,4,8,2,15,1,0,23,6,0,32,1
681340,08/05/2018,02:09:58,0,1,0,0,0,0,0,18,34,3,5,0,13,2,0,23,10,1,26,1
681432,08/05/2018,06:08:02,0,1,0,0,0,0,0,17,32,3,5,0,9,2,0,17,12,1,25,1
681486,08/05/2018,08:04:25,0,1,0,0,0,0,0,15,31,3,4,0,11,2,0,18,12,2,19,1
681507,08/05/2018,10:09:39,0,1,0,0,0,0,0,13,43,3,15,6,4,1,0,17,14,6,19,1
681537,08/05/2018,12:07:20,0,1,0,0,0,0,0,12,44,3,13,6,6,2,0,13,13,13,28,1
681582,08/05/2018,14:01:53,0,1,0,0,0,0,0,13,46,3,10,6,12,1,0,18,17,10,31,1
681631,08/05/2018,16:03:45,0,1,0,0,0,0,0,12,49,3,16,1,10,1,0,20,13,18,38,1
681671,08/05/2018,18:01:38,0,1,0,0,0,0,0,9,44,3,13,1,13,2,2,16,11,13,48,1
681719,08/05/2018,20:02:26,0,1,0,0,0,0,0,10,48,2,13,0,16,1,0,15,9,13,52,1
681746,08/05/2018,22:02:49,0,1,0,0,0,0,0,9,45,1,13,4,8,2,0,14,4,23,50,1
681785,09/05/2018,00:01:44,0,0,1,0,0,0,0,7,34,1,2,0,14,1,0,14,5,0,34,1
681816,09/05/2018,02:01:25,0,0,1,0,0,0,0,7,18,1,1,0,8,0,0,11,0,0,27,1
681863,09/05/2018,04:09:42,0,0,1,0,0,0,0,5,12,1,0,0,2,0,0,8,0,1,22,1
681948,09/05/2018,06:02:36,0,0,1,0,0,0,0,4,12,1,2,0,1,0,0,7,2,0,22,1
682014,09/05/2018,08:08:55,0,0,1,0,0,0,0,2,9,1,2,0,0,0,0,3,4,2,19,1
682032,09/05/2018,10:02:41,0,0,1,0,0,0,0,2,23,1,16,4,3,0,1,3,3,5,20,1
682064,09/05/2018,12:01:17,0,0,1,0,0,0,0,2,33,2,14,4,5,1,1,3,4,7,26,0
682112,09/05/2018,14:02:31,0,0,1,0,0,0,0,0,36,0,17,4,5,0,3,4,5,13,31,0
682161,09/05/2018,16:00:58,0,0,1,0,0,0,0,0,38,2,12,4,5,2,1,2,9,10,45,1
682210,09/05/2018,18:01:11,0,0,1,0,0,0,0,1,37,2,15,5,5,1,1,8,7,16,50,0
682259,09/05/2018,20:02:27,0,0,1,0,0,0,0,0,31,2,13,0,2,0,1,2,3,13,37,1
682284,09/05/2018,22:04:58,0,0,1,0,0,0,0,1,32,1,8,0,8,0,2,3,2,16,32,0
682325,10/05/2018,00:04:40,0,0,0,1,0,0,0,0,22,2,4,0,9,0,0,6,2,0,21,1
682382,10/05/2018,04:05:53,0,0,0,1,0,0,0,5,17,2,4,0,2,0,0,9,6,1,14,1
682488,10/05/2018,08:09:48,0,0,0,1,0,0,0,5,12,0,1,0,0,0,0,6,8,1,9,1
682529,10/05/2018,10:03:57,0,0,0,1,0,0,0,5,25,0,13,4,3,0,0,7,7,4,10,1
682601,10/05/2018,14:01:59,0,0,0,1,0,0,0,6,42,4,13,1,12,0,1,15,9,11,32,1
682649,10/05/2018,16:01:00,0,0,0,1,0,0,0,12,45,4,12,4,7,1,1,16,14,13,40,1
682695,10/05/2018,18:01:02,0,0,0,1,0,0,0,9,44,4,20,7,10,2,0,14,10,18,41,1
682743,10/05/2018,20:01:02,0,0,0,1,0,0,0,8,57,1,18,12,11,2,1,11,11,7,49,1
682773,10/05/2018,22:04:41,0,0,0,1,0,0,0,8,53,3,12,8,11,3,1,14,8,12,43,1
682811,11/05/2018,00:06:53,0,0,0,0,1,0,0,12,40,3,7,2,10,2,1,20,9,0,33,1
682945,11/05/2018,06:01:14,0,0,0,0,1,0,0,8,20,1,5,0,3,1,0,12,6,1,15,1
683004,11/05/2018,08:02:10,0,0,0,0,1,0,0,7,15,0,1,0,2,1,0,10,9,2,12,1
683031,11/05/2018,10:02:10,0,0,0,0,1,0,0,9,26,3,15,3,0,1,0,9,10,8,12,1
683073,11/05/2018,12:01:09,0,0,0,0,1,0,0,4,35,3,10,1,8,0,0,5,5,10,18,1
683121,11/05/2018,14:02:21,0,0,0,0,1,0,0,2,28,3,9,0,4,1,0,6,9,16,25,1
683170,11/05/2018,16:01:16,0,0,0,0,1,0,0,2,29,3,11,2,1,3,1,7,7,10,30,1
683216,11/05/2018,18:02:12,0,0,0,0,1,0,0,3,30,3,10,2,2,1,1,6,6,11,38,1
683265,11/05/2018,20:03:35,0,0,0,0,1,0,0,3,28,3,8,0,0,1,0,5,7,10,40,1
683283,11/05/2018,22:01:48,0,0,0,0,1,0,0,3,27,1,9,4,2,1,0,7,10,11,33,1
683331,12/05/2018,00:03:52,0,0,0,0,0,1,0,3,20,1,3,0,2,2,0,6,12,0,23,1
683369,12/05/2018,02:02:17,0,0,0,0,0,1,0,2,14,2,4,0,4,1,0,4,6,1,18,1
683427,12/05/2018,04:01:32,0,0,0,0,0,1,0,5,13,2,2,0,1,1,0,8,6,2,16,1
683527,12/05/2018,06:07:20,0,0,0,0,0,1,0,6,13,4,4,0,0,2,0,6,5,4,16,1
683572,12/05/2018,08:02:24,0,0,0,0,0,1,0,5,14,4,5,0,1,1,0,6,6,1,14,1
683593,12/05/2018,10:01:40,0,0,0,0,0,1,0,8,32,1,14,7,3,0,0,9,10,6,13,1
683641,12/05/2018,12:01:44,0,0,0,0,0,1,0,8,33,3,7,1,4,0,0,11,13,9,14,1
683689,12/05/2018,14:01:24,0,0,0,0,0,1,0,5,31,0,10,2,5,0,0,7,10,13,17,1
683737,12/05/2018,16:00:58,0,0,0,0,0,1,0,6,31,1,7,2,2,0,0,11,10,6,37,1
683786,12/05/2018,18:01:39,0,0,0,0,0,1,0,4,29,1,14,4,3,0,1,7,6,17,45,1
683836,12/05/2018,20:04:39,0,0,0,0,0,1,0,1,34,3,15,0,3,0,0,2,3,11,43,0
683848,12/05/2018,22:01:25,0,0,0,0,0,1,0,0,30,1,10,5,5,0,0,3,8,16,48,1
683885,13/05/2018,00:01:48,0,0,0,0,0,0,1,2,27,4,10,1,8,0,0,3,3,0,38,1
683927,13/05/2018,02:05:40,0,0,0,0,0,0,1,2,27,4,6,0,11,1,0,4,7,0,34,1
683995,13/05/2018,04:01:09,0,0,0,0,0,0,1,3,24,2,4,0,11,0,0,9,6,0,31,1
684093,13/05/2018,06:03:47,0,0,0,0,0,0,1,6,20,1,4,0,9,0,0,10,3,1,25,1
684144,13/05/2018,10:01:24,0,0,0,0,0,0,1,4,19,1,8,2,3,0,0,6,2,5,19,1
684193,13/05/2018,12:01:29,0,0,0,0,0,0,1,1,25,0,14,0,9,0,0,2,3,11,21,0
684242,13/05/2018,14:00:44,0,0,0,0,0,0,1,0,32,3,11,2,5,1,0,1,2,8,29,1
684290,13/05/2018,16:02:22,0,0,0,0,0,0,1,2,32,1,13,4,6,0,1,3,4,13,28,1
684337,13/05/2018,18:01:15,0,0,0,0,0,0,1,1,23,0,12,2,5,0,0,4,3,10,31,1
684387,13/05/2018,20:01:43,0,0,0,0,0,0,1,1,34,2,13,0,10,0,0,1,3,11,32,1
684433,13/05/2018,22:01:00,0,0,0,0,0,0,1,1,35,1,8,0,11,1,2,6,6,10,28,1
684483,14/05/2018,00:01:47,1,0,0,0,0,0,0,1,26,1,7,1,4,1,1,4,6,0,27,1
684597,14/05/2018,04:00:52,1,0,0,0,0,0,0,6,19,0,6,0,4,0,0,7,5,2,21,1
684696,14/05/2018,06:01:42,1,0,0,0,0,0,0,5,16,1,4,0,2,0,0,7,6,2,20,1
684755,14/05/2018,10:05:49,1,0,0,0,0,0,0,11,29,2,9,3,1,0,0,14,10,3,19,1
684803,14/05/2018,12:01:28,1,0,0,0,0,0,0,10,43,3,20,7,6,0,0,11,10,10,22,1
684850,14/05/2018,14:01:14,1,0,0,0,0,0,0,5,44,3,16,7,9,4,2,7,11,12,29,1
684900,14/05/2018,16:02:08,1,0,0,0,0,0,0,8,41,3,11,3,8,3,2,13,7,13,38,1
684948,14/05/2018,18:00:55,1,0,0,0,0,0,0,5,39,2,17,8,9,0,2,6,4,12,42,1
684997,14/05/2018,20:01:08,1,0,0,0,0,0,0,6,49,4,11,1,12,0,1,10,7,11,45,1
685030,14/05/2018,22:02:21,1,0,0,0,0,0,0,9,60,4,16,3,22,1,2,22,9,15,38,1
685079,15/05/2018,00:01:08,0,1,0,0,0,0,0,13,46,3,4,0,12,1,2,22,11,0,36,1
685112,15/05/2018,02:02:22,0,1,0,0,0,0,0,8,20,4,0,0,4,2,0,14,8,1,24,1
685202,15/05/2018,04:02:02,0,1,0,0,0,0,0,7,17,4,2,0,1,2,0,10,9,1,18,1
685281,15/05/2018,06:00:52,0,1,0,0,0,0,0,7,22,3,4,0,2,2,0,13,11,0,17,1
685330,15/05/2018,08:00:45,0,1,0,0,0,0,0,12,21,3,1,0,1,1,0,15,12,1,14,1
685373,15/05/2018,10:02:29,0,1,0,0,0,0,0,16,29,4,8,0,0,1,1,18,14,5,15,1
